rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Other Current Assets,Total Current Assets,Fixed Equipment,Major Movable Equipment,Total Assets,"Salaries, Wages, and Fees Payable",Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Net Revenue from Stand-Alone CHIP
750403,443027,ENCOMPASS HEALTH REHABILITATION HOSP,113 CASSEL DRIVE,KINGSPORT,TN,37660,SULLIVAN,28700.0,U,RH,5,5,6/1/2022,5/31/2023,141.64,,,6182.0,,15870.0,50.0,18250.0,,465.0,,1193.0,50.0,,6182.0,,15870.0,50.0,18250.0,,465.0,,1193.0,,,,,9914267.0,7464273.0,630076.0,16119113.0,36555181.0,,36555181.0,1760814.0,,9914267.0,,,,4388705.0,-1568546.0,,5097242.0,,3667977.0,10286236.0,978951.0,93476.0,1338818.0,,,984215.0,984215.0,2323033.0,7963203.0,10286236.0,,,,,,36555181.0,,36555181.0,15108256.0,21446925.0,17378540.0,4068385.0,79721.0,4148106.0,,4148106.0,,,
750404,443028,VANDERBILT STALLWORTH REHABILITATION,2201 CHILDRENS WAY,NASHVILLE,TN,37212,DAVIDSON,34980.0,U,RH,5,5,6/1/2022,5/31/2023,149.57,,,5344.0,,16452.0,80.0,29200.0,,435.0,,1247.0,80.0,,5344.0,,16452.0,80.0,29200.0,,435.0,,1247.0,,,,,11798148.0,14523191.0,1248008.0,24183303.0,42914966.0,1464.0,42916430.0,2250430.0,,11798148.0,3308574.0,,,4743597.0,-1958526.0,,2582757.0,,5757792.0,11947869.0,1047901.0,296587.0,2289588.0,,,3739951.0,3739951.0,6029539.0,5918330.0,11947869.0,,,,,,42914960.0,,42914960.0,21581596.0,21333364.0,26321339.0,-4987975.0,564752.0,-4423223.0,,-4423223.0,,,
750405,443030,WEST TENNESSEE HEALTHCARE REHABILITA,180 MOUNT PELIA ROAD,MARTIN,TN,38237,WEAKLEY,99944.0,R,RH,5,5,6/1/2022,5/31/2023,84.69,,,6962.0,,9985.0,40.0,14600.0,,574.0,,824.0,40.0,,6962.0,,9985.0,40.0,14600.0,,574.0,,824.0,,,,,5731292.0,6495940.0,716302.0,11558087.0,21279150.0,,21279150.0,1316915.0,,5731292.0,405290.0,,,2219650.0,-427859.0,,4835666.0,,2392944.0,13694286.0,575720.0,-108973.0,1162009.0,,,4962764.0,4962764.0,6124773.0,7569513.0,13694286.0,,,,,,21279152.0,,21279152.0,5208713.0,16070439.0,12227232.0,3843207.0,62540.0,3905747.0,3.0,3905744.0,,,
750406,443032,ENCOMPASS HEALTH REHABILITATION HOSP,2412 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,HAMILTON,16860.0,U,RH,5,4,6/1/2022,5/31/2023,139.22,,,7975.0,,15684.0,50.0,18250.0,,657.0,,1290.0,50.0,,7975.0,,15684.0,50.0,18250.0,,657.0,,1290.0,,,,,10916858.0,10363288.0,926612.0,19566784.0,36688197.0,,36688197.0,2015419.0,,10916858.0,694834.0,,,4587078.0,-1215756.0,,8096448.0,,3759333.0,18475139.0,860270.0,117468.0,1374807.0,,,623020.0,623020.0,1997827.0,16477312.0,18475139.0,,,,,,36688197.0,,36688197.0,12480245.0,24207952.0,21280146.0,2927806.0,27794.0,2955600.0,,2955600.0,,,
750415,453031,ENCOMPASS HEALTH REHABILITATION HOSP,9119 CINNAMON HILL,SAN ANTONIO,TX,78240,BEXAR,41700.0,U,RH,5,4,6/1/2022,5/31/2023,184.18,,,11869.0,,19887.0,108.0,39420.0,,938.0,,1545.0,108.0,,11869.0,,19887.0,108.0,39420.0,,938.0,,1545.0,,,,,14695060.0,17226036.0,1729258.0,27515094.0,46825838.0,1047.0,46826885.0,2735787.0,,14695060.0,387288.0,,,6058451.0,-1457928.0,,-399661.0,,8650715.0,19753945.0,1023639.0,2565605.0,4321092.0,,,,,4321092.0,15432853.0,19753945.0,,,,,,46825838.0,1047.0,46826885.0,16391258.0,30435627.0,31921096.0,-1485469.0,1684674.0,199205.0,,199205.0,,,
750423,670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,NUECES,18580.0,U,STH,1,6,1/1/2022,3/31/2023,151.61,,,356.0,,1302.0,33.0,15015.0,,202.0,,620.0,33.0,,356.0,,1302.0,33.0,15015.0,,202.0,,620.0,1279.0,1115852.0,279943.0,2255976.0,14692232.0,48821459.0,3414347.0,59644015.0,50422831.0,189737015.0,240159846.0,2973753.0,,14692232.0,586744.0,,,4473050.0,,,5197893.0,,,5197893.0,1670080.0,,3933913.0,,,,,3933913.0,1263980.0,5197893.0,,,,,,50422830.0,189737015.0,240159845.0,184427063.0,55732782.0,63513691.0,-7780909.0,2398297.0,-5382612.0,1.0,-5382613.0,0.248351,1178924.0,
750426,30094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308-7100,MARICOPA,38060.0,R,STH,1,4,4/1/2022,3/31/2023,1129.4,44.79,,13081.0,1653.0,64869.0,270.0,98550.0,,3063.0,260.0,14966.0,270.0,,10485.0,1354.0,49353.0,232.0,84680.0,,3063.0,260.0,14966.0,4424715.0,19274202.0,6197835.0,8316177.0,114700671.0,244084387.0,9277474.0,329462659.0,2219793900.0,1685510665.0,3905304565.0,20128894.0,,114195974.0,7590000.0,,598965.0,206212707.0,-146357493.0,,92094278.0,6548736.0,66517936.0,242281911.0,4899197.0,6418688.0,37385157.0,,,15349648.0,15349648.0,52734805.0,189547106.0,242281911.0,,2163076.0,0.1769,52709432.0,4180593.0,2224012939.0,1686101193.0,3910114132.0,3503744429.0,406369703.0,358785094.0,47584609.0,4721430.0,52306039.0,,52306039.0,0.084363,44989551.0,
750431,50782,CASA COLINA HOSPITAL AND CENTERS FOR,255 E BONITA,POMONA,CA,91769-6001,LOS ANGELES,31084.0,U,STH,1,2,4/1/2022,3/31/2023,392.3,7.49,50.0,1270.0,,3973.0,31.0,11315.0,6.0,250.0,,959.0,99.0,36.0,1070.0,,3552.0,25.0,9125.0,6.0,250.0,,959.0,11958.0,520850.0,177443.0,2325680.0,46797131.0,54472370.0,6663903.0,96121111.0,159146921.0,148041001.0,307187922.0,6558524.0,,46797131.0,1101747.0,,114807.0,79136934.0,-65782330.0,29203.0,-21058851.0,4239911.0,39269274.0,55468496.0,,9879688.0,9879688.0,,32387093.0,,32387093.0,42266781.0,13201715.0,55468496.0,,51057.0,0.0524,1774344.0,,167485409.0,139702213.0,307187622.0,219825617.0,87362005.0,101269501.0,-13907496.0,4757590.0,-9149906.0,,-9149906.0,0.312907,6090857.0,
750432,52057,SONOMA SPECIALTY HOSPITAL LLC,501 PETALUMA AVE,SEBASTOPOL,CA,95472,,42220.0,U,LTCH,2,6,4/1/2022,3/31/2023,134.03,,,5216.0,19.0,10898.0,37.0,13505.0,,241.0,1.0,405.0,37.0,,5216.0,19.0,10898.0,37.0,13505.0,,241.0,1.0,405.0,,,,,12762605.0,19500290.0,35665.0,32058478.0,68531895.0,37230.0,68569125.0,,,,,,,33238376.0,-22237161.0,19751893.0,31453683.0,,501648.0,33516039.0,,27578518.0,42978355.0,,6730321.0,,6730321.0,49708676.0,-16192637.0,33516039.0,,,,,,68557107.0,12018.0,68569125.0,37712892.0,30856233.0,32262895.0,-1406662.0,71028.0,-1335634.0,,-1335634.0,,,
750441,143030,THE REHABILITATION INSTITUTE OF SOUT,2351 FRANK SCOTT PARKWAY EAST,SHILOH,IL,62269,,41180.0,U,RH,5,5,3/8/2022,5/31/2023,94.38,,,6696.0,156.0,11119.0,40.0,18000.0,,560.0,8.0,889.0,40.0,,6696.0,156.0,11119.0,40.0,18000.0,,560.0,8.0,889.0,,,,,9605294.0,8153938.0,1873787.0,17982002.0,29636803.0,,29636803.0,1624119.0,,9605294.0,685732.0,,,2931390.0,-650955.0,97977.0,6174526.0,,4571544.0,29435624.0,735493.0,244295.0,1707559.0,,,15299850.0,15299850.0,17007409.0,12428215.0,29435624.0,,,,,,29636794.0,,29636794.0,12893456.0,16743338.0,17759232.0,-1015894.0,110772.0,-905122.0,,-905122.0,,,
750443,164007,CLIVE BEHAVORIAL HEALTH LLC,1450 NW 114TH STREET,CLIVE,IA,50325,,19780.0,U,PH,4,4,4/1/2022,3/31/2023,231.66,,,824.0,391.0,14061.0,100.0,36500.0,,125.0,68.0,2189.0,100.0,,824.0,391.0,14061.0,100.0,36500.0,,125.0,68.0,2189.0,,,,,8883608.0,10076853.0,1971707.0,14454944.0,42192000.0,1207200.0,43399200.0,,,,,,,2537297.0,,,2637890.0,,2597478.0,33840924.0,965894.0,259077.0,52902263.0,-8008669.0,,365863.0,-7642806.0,45259457.0,-11418533.0,33840924.0,,,,,,42192000.0,1207200.0,43399200.0,28765759.0,14633441.0,17687743.0,-3054302.0,47976.0,-3006326.0,,-3006326.0,,,
750444,170006,VIA CHRISTI HOSPITAL PITTSBURG  INC.,1 MT CARMEL WAY,PITTSBURG,KS,66762,,99917.0,R,STH,1,1,4/1/2022,3/31/2023,451.08,,,3204.0,2644.0,9651.0,64.0,23360.0,,1161.0,418.0,2934.0,74.0,,2230.0,1930.0,5799.0,52.0,18980.0,,1161.0,418.0,2934.0,6815709.0,7078189.0,9097077.0,15058641.0,38696946.0,67041705.0,6367757.0,92658585.0,81556344.0,209208733.0,290765077.0,6422776.0,,38696946.0,971566.0,,,52240071.0,-37188318.0,494660.0,11927775.0,,29291031.0,63540799.0,2887171.0,11265915.0,16396886.0,,,1251717.0,1251717.0,17648603.0,45892196.0,63540799.0,,266422.0,0.1544,3880899.0,,81556275.0,223200350.0,304756625.0,214337680.0,90418945.0,105738651.0,-15319706.0,9610063.0,-5709643.0,4009.0,-5713652.0,0.318672,7286016.0,
750445,170142,MERCY REGIONAL HEALTH CENTER,1105 SUNSET AVENUE,MANHATTAN,KS,66502,RILEY,31740.0,R,STH,1,1,4/1/2022,3/31/2023,338.13,,,5200.0,1486.0,13284.0,84.0,30660.0,,1275.0,315.0,3181.0,92.0,,4783.0,650.0,10489.0,76.0,27740.0,,1275.0,315.0,3181.0,4494317.0,6457746.0,6334889.0,6334889.0,33620060.0,61328310.0,5658146.0,88799395.0,111917904.0,207415708.0,319333612.0,4767474.0,,33620060.0,2718220.0,,,58657571.0,-44325142.0,,21581431.0,27707385.0,26493575.0,71028973.0,1281507.0,15958587.0,18124983.0,,,9143094.0,9143094.0,27268077.0,43760896.0,71028973.0,,259713.0,0.0822,2672781.0,,111977685.0,208744400.0,320722085.0,224967580.0,95754505.0,94948370.0,806135.0,6453741.0,7259876.0,64956.0,7194920.0,0.278077,11399058.0,
750450,190106,OAKDALE COMMUNITY HOSPITAL,130 NORTH HOSPITAL DRIVE,OAKDALE,LA,71463,ALLEN,99919.0,R,STH,1,4,4/1/2022,3/31/2023,156.0,,,635.0,37.0,2284.0,37.0,15341.0,,144.0,6.0,402.0,37.0,,527.0,37.0,2135.0,34.0,14246.0,,144.0,6.0,402.0,,1088379.0,303781.0,4095685.0,9866105.0,11892593.0,-76223.0,20230537.0,17198737.0,56267137.0,73465874.0,1788622.0,,9866105.0,,,,8744943.0,,,10370819.0,,422419.0,10897511.0,720362.0,,13957405.0,,668378.0,,668378.0,14625783.0,-3728272.0,10897511.0,,22814.0,0.0942,,,17343969.0,56121905.0,73465874.0,53235262.0,20230612.0,21758698.0,-1528086.0,86053.0,-1442033.0,,-1442033.0,0.275373,3175280.0,
750452,230217,OAKLAWN HOSPITAL,200 NORTH MADISON STREET,MARSHALL,MI,49068,CALHOUN,12980.0,U,STH,1,2,4/1/2022,3/31/2023,875.64,,,2391.0,266.0,10370.0,78.0,28470.0,,652.0,124.0,3105.0,78.0,,1912.0,234.0,8838.0,66.0,24090.0,,652.0,124.0,3105.0,970301.0,7968714.0,3015314.0,8033294.0,77079063.0,98940335.0,7720733.0,126944529.0,108516567.0,395372730.0,503889297.0,10107690.0,,77079063.0,4832503.0,,,23588694.0,-12395155.0,392225.0,88573564.0,,64650935.0,190040066.0,8857737.0,5690183.0,31899261.0,,65734576.0,3054449.0,68789025.0,100688286.0,89351780.0,190040066.0,,205268.0,0.12,,,112706932.0,453463371.0,566170303.0,409581249.0,156589054.0,176019398.0,-19430344.0,16464231.0,-2966113.0,10547357.0,-13513470.0,0.251929,10074871.0,
750454,293035,DIGNITY HEALTH REHABILITATION HOSPIT,2930 SIENA HEIGHTS DRIVE,HENDERSON,NV,89052,CLARK,29820.0,U,RH,5,4,4/1/2022,3/31/2023,192.54,,,13884.0,1135.0,19429.0,60.0,21900.0,,1126.0,68.0,1486.0,60.0,,13884.0,1135.0,19429.0,60.0,21900.0,,1126.0,68.0,1486.0,,,,,15922797.0,20466781.0,3167693.0,30213848.0,120205348.0,,120205348.0,2854310.0,,15922797.0,,,,3142776.0,,179917.0,4002108.0,,3542657.0,54369435.0,1730221.0,,5097303.0,22356134.0,,3362647.0,25718781.0,30816084.0,23553351.0,54369435.0,,,,,,120205347.0,,120205347.0,78801047.0,41404300.0,36389578.0,5014722.0,32748.0,5047470.0,-151336.0,5198806.0,,,
750455,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPI,1 ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,08901-2601,MIDDLESEX,35154.0,U,STH,1,2,1/1/2022,12/31/2022,4462.7,264.14,,53374.0,11306.0,208971.0,639.0,233235.0,,7134.0,1393.0,33735.0,639.0,,45983.0,3874.0,167214.0,486.0,177390.0,,7134.0,1393.0,33735.0,55252885.0,45676959.0,64001343.0,165582893.0,440027334.0,1027428244.0,56813207.0,1278625314.0,4847218883.0,1979697709.0,6826916592.0,95706899.0,,445643484.0,32865411.0,,442487.0,247059952.0,-73217371.0,48291653.0,1420219321.0,29181115.0,720078185.0,2401946639.0,49387968.0,126896639.0,566470727.0,,,946555963.0,946555963.0,1513026690.0,888919949.0,2401946639.0,,4721381.0,0.1519,81609976.0,22100165.0,4901550101.0,2026461001.0,6928011102.0,5517288510.0,1410722592.0,1467455578.0,-56732986.0,55239268.0,-1493718.0,,-1493718.0,0.187292,147686684.0,
750465,361323,AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,ORRVILLE,OH,44667,WAYNE,99936.0,R,CAH,1,2,1/1/2022,12/31/2022,288.27,,,522.0,70.0,3409.0,25.0,9125.0,,145.0,26.0,1291.0,25.0,,393.0,39.0,1983.0,25.0,9125.0,,145.0,26.0,1291.0,873387.0,4129109.0,2540102.0,3236028.0,25128167.0,31064170.0,1213236.0,50980233.0,21716029.0,104247133.0,125963162.0,,,,,,,17981819.0,-9557573.0,,21461247.0,2100543.0,5222224.0,36456843.0,1519740.0,-16717496.0,-10137658.0,,,2636975.0,2636975.0,-7500683.0,43957526.0,36456843.0,,,,,,24755697.0,106192358.0,130948055.0,72846559.0,58101496.0,56192337.0,1909159.0,2225399.0,4134558.0,,4134558.0,0.404723,3675662.0,
750476,452018,TX HLTH SPECIALTY HOSP FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,23104.0,U,LTCH,2,2,4/1/2022,3/31/2023,37.33,,,175.0,,3098.0,15.0,5475.0,,9.0,,75.0,15.0,,175.0,,3098.0,15.0,5475.0,,9.0,,75.0,,,,,3890495.0,5498402.0,283256.0,11973729.0,22581650.0,411.0,22582061.0,,,,,,,3171701.0,,,8537392.0,36523.0,412974.0,9161042.0,239649.0,11286.0,5909151.0,,,,,5909151.0,3251891.0,9161042.0,,,,,,22582047.0,,22582047.0,12371830.0,10210217.0,9388897.0,821320.0,724258.0,1545578.0,,1545578.0,,,
750478,493031,ENCOMPASS HEALTH REHABILITATION HOSP,95 MEDICAL PARK BLVD,PETERSBURG,VA,23805,PETERSBURG CITY,40060.0,U,RH,5,4,6/1/2022,5/31/2023,125.92,,,8942.0,66.0,14286.0,64.0,23360.0,,752.0,6.0,1190.0,64.0,,8942.0,66.0,14286.0,64.0,23360.0,,752.0,6.0,1190.0,,,,,10596090.0,9701701.0,1206724.0,19424568.0,32105628.0,,32105628.0,1619169.0,,10596090.0,130286.0,,,3553292.0,-818581.0,,7915537.0,,5332644.0,16968668.0,688972.0,671741.0,1997725.0,,,7719072.0,7719072.0,9716797.0,7251871.0,16968668.0,,,,,,32105628.0,,32105628.0,7190895.0,24914733.0,20297791.0,4616942.0,38099.0,4655041.0,,4655041.0,,,
750479,493032,ENCOMPASS HEALTH REHABILITATION HOSP,300 PARK HILL DRIVE,FREDERICKSBURG,VA,22401,SPOTSYLVANIA,47894.0,U,RH,5,4,6/1/2022,5/31/2023,169.12,,,11314.0,134.0,19092.0,58.0,21170.0,,980.0,14.0,1643.0,58.0,,11314.0,134.0,19092.0,58.0,21170.0,,980.0,14.0,1643.0,,,,,14112885.0,12207725.0,1025139.0,22684858.0,43835084.0,,43835084.0,2165704.0,,14112885.0,49575.0,,,4463758.0,-1392023.0,,12585103.0,,4752041.0,21031859.0,968888.0,-18728.0,1259136.0,,,12500000.0,12500000.0,13759136.0,7272723.0,21031859.0,,,,,,43835085.0,,43835085.0,11763451.0,32071634.0,26320610.0,5751024.0,13605.0,5764629.0,,5764629.0,,,
750480,493033,ENCOMPASS HEALTH REHABILITATION HOSP,24430 MILLSTREAM DRIVE,ALDIE,VA,20105,LOUDOUN,47894.0,U,RH,5,4,6/1/2022,5/31/2023,181.46,,,13390.0,35.0,21057.0,60.0,21900.0,,1225.0,3.0,1905.0,60.0,,13390.0,35.0,21057.0,60.0,21900.0,,1225.0,3.0,1905.0,,,,,16056207.0,13997514.0,390800.0,25706280.0,46304386.0,2295.0,46306681.0,2524817.0,,16056207.0,984.0,,,5085905.0,-922198.0,,14206520.0,,4536638.0,19357103.0,1120227.0,1805287.0,3284623.0,,,1095665.0,1095665.0,4380288.0,14976815.0,19357103.0,,,,,,46304386.0,2295.0,46306681.0,8445696.0,37860985.0,30053721.0,7807264.0,52377.0,7859641.0,,7859641.0,,,
750481,493034,REHABILITATION HOSPITAL OF BRISTOL,103 NORTH STREET,BRISTOL,VA,24201,WASHINGTON,28700.0,U,RH,5,5,6/1/2022,5/31/2023,76.56,,,4678.0,16.0,8232.0,25.0,9125.0,,403.0,2.0,698.0,25.0,,4678.0,16.0,8232.0,25.0,9125.0,,403.0,2.0,698.0,,,,,5571770.0,4431903.0,320272.0,9168767.0,18962354.0,256.0,18962610.0,927887.0,,5571770.0,,,98743.0,2381440.0,-844600.0,,2342345.0,,2121462.0,3850920.0,410051.0,182956.0,777885.0,,,960611.0,960611.0,1738496.0,2112424.0,3850920.0,,,,,,18962601.0,,18962601.0,7214863.0,11747738.0,10003673.0,1744065.0,24591.0,1768656.0,,1768656.0,,,
750486,10126,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231,TROY,AL,36081,PIKE,99901.0,R,STH,1,8,4/1/2022,3/31/2023,214.93,,,617.0,738.0,3821.0,41.0,14965.0,,175.0,200.0,986.0,59.0,,506.0,558.0,3209.0,32.0,11680.0,,175.0,200.0,986.0,75526.0,11629991.0,2734448.0,2734448.0,17655237.0,24855442.0,2098504.0,33234860.0,27203759.0,120448690.0,147652449.0,2283276.0,,17655237.0,561799.0,,,23253049.0,-19196085.0,818998.0,14581610.0,,,30730048.0,1682302.0,683110.0,4948195.0,,12241048.0,582113.0,12823161.0,17771356.0,12958692.0,30730048.0,,33384.0,0.12,,,29201935.0,130446991.0,159648926.0,120694496.0,38954430.0,42510679.0,-3556249.0,7715827.0,4159578.0,,4159578.0,0.225088,1957991.0,
750487,33043,REUNION REHABILITATION HOSPITAL PHOE,1675 E. VILLA STREET,PHOENIX,AZ,85006,MARICOPA,38060.0,U,RH,5,6,4/1/2022,3/31/2023,,,,2248.0,475.0,7645.0,48.0,17520.0,,203.0,41.0,671.0,48.0,,2248.0,475.0,7645.0,48.0,17520.0,,203.0,41.0,671.0,,,,,6723911.0,7166018.0,299156.0,13132026.0,25734225.0,,25734225.0,,,6723911.0,,,,1777148.0,,,3064688.0,,1531268.0,4582129.0,327887.0,505703.0,1124519.0,,1700788.0,,1700788.0,2825307.0,1756822.0,4582129.0,,,,,,25734225.0,,25734225.0,13458758.0,12275467.0,13889929.0,-1614462.0,12486.0,-1601976.0,,-1601976.0,,,
750503,201304,MOUNT DESERT ISLAND HOSPITAL,10 WAYMAN LANE,BAR HARBOR,ME,4609,HANCOCK,99920.0,R,CAH,1,2,5/1/2022,4/30/2023,390.13,,,1436.0,282.0,4037.0,25.0,9125.0,,237.0,85.0,758.0,25.0,,1036.0,258.0,3094.0,25.0,9125.0,,237.0,85.0,758.0,154741.0,3428244.0,2179215.0,2179215.0,37355416.0,45879122.0,2609156.0,64095770.0,23187000.0,81324432.0,104511432.0,,,,,,,15467797.0,,1211800.0,25355053.0,,28041405.0,80033646.0,5691334.0,200919.0,15763219.0,,8514634.0,6191217.0,14705851.0,30469070.0,49564576.0,80033646.0,,,,,,26485959.0,101665972.0,128151931.0,53357738.0,74794193.0,82848238.0,-8054045.0,4596802.0,-3457243.0,,-3457243.0,0.61329,5732619.0,
750504,232024,SSH - ANN ARBOR,5301 E. HURON RIVER DR. 7TH FLOOR,YPSILANTI,MI,48197,WASHTENAW,11460.0,U,LTCH,2,4,5/1/2022,4/30/2023,111.72,,,4231.0,30.0,11101.0,36.0,13140.0,,162.0,1.0,389.0,36.0,,4231.0,30.0,11101.0,36.0,13140.0,,162.0,1.0,389.0,,,,,10293349.0,11591294.0,259124.0,22195899.0,126186544.0,,126186544.0,1649892.0,,10293349.0,327931.0,,,3346391.0,,98814.0,3460728.0,,2464848.0,43840197.0,1026930.0,1247064.0,4185890.0,,,3709663.0,3709663.0,7895553.0,35944644.0,43840197.0,,,,,,126186543.0,,126186543.0,104042597.0,22143946.0,21884643.0,259303.0,267884.0,527187.0,1587588.0,-1060401.0,,,
750505,232031,SSH - WYANDOTTE,2333 BIDDLE AVE. 8TH FLOOR,WYANDOTTE,MI,48192-4668,WAYNE,19804.0,U,LTCH,2,4,5/1/2022,4/30/2023,183.19,,,7118.0,130.0,17982.0,71.0,25915.0,,253.0,2.0,505.0,71.0,,7118.0,130.0,17982.0,71.0,25915.0,,253.0,2.0,505.0,,,,,17025982.0,15229661.0,517557.0,32430430.0,284832965.0,,284832965.0,2793516.0,,17025982.0,1252163.0,,,8110233.0,,172745.0,8306279.0,,4917608.0,49980263.0,1686391.0,,4410466.0,,,2970166.0,2970166.0,7380632.0,42599631.0,49980263.0,,,,,,284832964.0,,284832964.0,248512461.0,36320503.0,32255642.0,4064861.0,717385.0,4782246.0,2977030.0,1805216.0,,,
750506,233026,MARY FREE BED REHAB HOSPITAL,235 WEALTHY ST. SE,GRAND RAPIDS,MI,49503-5247,KENT,24340.0,U,RH,5,2,4/1/2022,3/31/2023,1523.45,12.69,13.0,6424.0,1341.0,40028.0,119.0,43435.0,1.0,412.0,61.0,2454.0,119.0,13.0,6424.0,1341.0,40028.0,119.0,43435.0,1.0,412.0,61.0,2454.0,,,,,96292933.0,75277205.0,7713986.0,121186720.0,157781096.0,49787615.0,207568711.0,27246632.0,,96292933.0,,,,22090625.0,,708188.0,102796141.0,13906231.0,35312478.0,312800865.0,12290428.0,14469531.0,32126879.0,,50250356.0,4936348.0,55186704.0,87313583.0,225487282.0,312800865.0,,,,,,172846159.0,68316997.0,241163156.0,130776584.0,110386572.0,114157127.0,-3770555.0,8767470.0,4996915.0,6444036.0,-1447121.0,,,
750508,261311,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,MO,63775,PERRY,99926.0,R,CAH,1,2,4/1/2022,3/31/2023,308.7,,,2677.0,232.0,5002.0,25.0,9125.0,,430.0,58.0,1100.0,25.0,,1767.0,215.0,3575.0,25.0,9125.0,,430.0,58.0,1100.0,164001.0,3652344.0,1694988.0,3145119.0,26261956.0,40196281.0,2604284.0,57408429.0,24293068.0,109748688.0,134041756.0,,,,,,,22959166.0,-16290676.0,,25149371.0,,18924305.0,69139411.0,2316555.0,3601106.0,9050006.0,,,,,9050006.0,60089405.0,69139411.0,,,,,,26269093.0,123850331.0,150119424.0,89314593.0,60804831.0,66458237.0,-5653406.0,7107469.0,1454063.0,,1454063.0,0.428288,4901542.0,
750509,271324,LOGAN HEALTH CONRAD,805 SUNSET BLVD,CONRAD,MT,59425,PONDERA,99927.0,R,CAH,1,2,4/1/2022,3/31/2023,60.25,,,532.0,8.0,616.0,20.0,7300.0,,22.0,4.0,41.0,79.0,,53.0,7.0,106.0,20.0,7300.0,,22.0,4.0,41.0,24923.0,311865.0,280552.0,280552.0,7406703.0,11652733.0,450095.0,18282939.0,4936978.0,16425418.0,21362396.0,,,,,,,2544575.0,-823645.0,,10644046.0,7484767.0,8353019.0,20428445.0,583413.0,838195.0,2872178.0,,1876954.0,,1876954.0,4749132.0,15679313.0,20428445.0,,,,,,4936978.0,16946640.0,21883618.0,5931297.0,15952321.0,19059436.0,-3107115.0,1833549.0,-1273566.0,,-1273566.0,0.855847,2553102.0,
750515,313036,ENCOMPASS HEALTH REHABILITATION HOSP,1237 W SHERMAN AVE,VINELAND,NJ,8360,CUMBERLAND,47220.0,U,RH,5,4,6/1/2022,5/31/2023,118.68,,,8368.0,178.0,13939.0,41.0,14965.0,,652.0,18.0,1097.0,41.0,,8368.0,178.0,13939.0,41.0,14965.0,,652.0,18.0,1097.0,,,,,10092789.0,10181916.0,732173.0,18445341.0,38496118.0,255.0,38496373.0,2299425.0,,10092789.0,11286.0,,,4363090.0,-1199312.0,,10336334.0,,2916292.0,31209213.0,729399.0,252953.0,1335171.0,,,9216263.0,9216263.0,10551434.0,20657779.0,31209213.0,,,,,,38496120.0,255.0,38496375.0,12755631.0,25740744.0,20274705.0,5466039.0,17115.0,5483154.0,,5483154.0,,,
